3b053dc46350afbb02009b4babcde8ddb476c8f5	ANDROID: gki_defconfig: enable CONFIG_SPI_MEM	arch/arm64/configs/gki_defconfig
3b053dc46350afbb02009b4babcde8ddb476c8f5	ANDROID: gki_defconfig: enable CONFIG_SPI_MEM	arch/x86/configs/gki_defconfig
3b9aa206619085aa5248dc4cc3505656ed6a01e0	ANDROID: gki_defconfig: remove CONFIG_ND_BLK	arch/arm64/configs/gki_defconfig
3b9aa206619085aa5248dc4cc3505656ed6a01e0	ANDROID: gki_defconfig: remove CONFIG_ND_BLK	arch/x86/configs/gki_defconfig
3d11428ad8baec63493e03a4f0759e379f31f36d	ANDROID: gki_defconfig: Realign succinct defconfigs with latest UBSAN_SHIFT changes	arch/arm64/configs/gki_defconfig
3d11428ad8baec63493e03a4f0759e379f31f36d	ANDROID: gki_defconfig: Realign succinct defconfigs with latest UBSAN_SHIFT changes	arch/riscv/configs/gki_defconfig
3d11428ad8baec63493e03a4f0759e379f31f36d	ANDROID: gki_defconfig: Realign succinct defconfigs with latest UBSAN_SHIFT changes	arch/x86/configs/gki_defconfig
3f9280f10078b32aaa2ca3585a66c8576c20354a	ANDROID: microdroid_defconfig: remove CONFIG_MODULES	arch/arm64/configs/microdroid_defconfig
3f9280f10078b32aaa2ca3585a66c8576c20354a	ANDROID: microdroid_defconfig: remove CONFIG_MODULES	arch/x86/configs/microdroid_defconfig
3fbf22de81899d13fa4d11ccfdcfda3ccb419e36	ANDROID: Drop CONFIG_LOCALVERSION/KMI_GENERATION from gki_defconfig.	arch/arm64/configs/gki_defconfig
3fbf22de81899d13fa4d11ccfdcfda3ccb419e36	ANDROID: Drop CONFIG_LOCALVERSION/KMI_GENERATION from gki_defconfig.	arch/x86/configs/gki_defconfig
3fbf22de81899d13fa4d11ccfdcfda3ccb419e36	ANDROID: Drop CONFIG_LOCALVERSION/KMI_GENERATION from gki_defconfig.	build.config.common
484348c4904a62d71c44a703719a7785615c4c9f	ANDROID: thermal: enable 'Bang Bang thermal governor'	arch/arm64/configs/gki_defconfig
484348c4904a62d71c44a703719a7785615c4c9f	ANDROID: thermal: enable 'Bang Bang thermal governor'	arch/riscv/configs/gki_defconfig
484348c4904a62d71c44a703719a7785615c4c9f	ANDROID: thermal: enable 'Bang Bang thermal governor'	arch/x86/configs/gki_defconfig
487780fd77b185877e60f446596715681ee79d1d	ANDROID: gki_defconfig: drop CRYPTO_SHA2_ARM64_CE	arch/arm64/configs/gki_defconfig
48f89dd45e8304064fe7617b3a1ba73848ecaa12	ANDROID: fix crashdump_defconfig menuconfig	arch/arm64/configs/crashdump_defconfig
48f89dd45e8304064fe7617b3a1ba73848ecaa12	ANDROID: fix crashdump_defconfig menuconfig	arch/x86/configs/crashdump_defconfig
4af25374e900528b5e78aae87b1bdda1333c2910	ANDROID: Enable PM_USERSPACE_AUTOSLEEP in gki_defconfig	arch/arm64/configs/gki_defconfig
4af25374e900528b5e78aae87b1bdda1333c2910	ANDROID: Enable PM_USERSPACE_AUTOSLEEP in gki_defconfig	arch/x86/configs/gki_defconfig
4f49b6666ae6538435ef71bfa2dcb52dfaf6e0e6	ANDROID: add CONFIG_NETFILTER_XT_TARGET_LOG to gki_defconfig	arch/arm64/configs/gki_defconfig
4f49b6666ae6538435ef71bfa2dcb52dfaf6e0e6	ANDROID: add CONFIG_NETFILTER_XT_TARGET_LOG to gki_defconfig	arch/x86/configs/gki_defconfig
526226b49e99e98fb8347657ccd78e94aa02461d	ANDROID: kleaf: add raviole_upstream target	BUILD.bazel
526226b49e99e98fb8347657ccd78e94aa02461d	ANDROID: kleaf: add raviole_upstream target	arch/arm64/configs/raviole_gki.fragment
542062486f94a069c2f7c1f530e2daefeca13e72	ANDROID: gki_defconfig: disable CONFIG_FS_VERITY_BUILTIN_SIGNATURES	arch/arm64/configs/gki_defconfig
542062486f94a069c2f7c1f530e2daefeca13e72	ANDROID: gki_defconfig: disable CONFIG_FS_VERITY_BUILTIN_SIGNATURES	arch/riscv/configs/gki_defconfig
542062486f94a069c2f7c1f530e2daefeca13e72	ANDROID: gki_defconfig: disable CONFIG_FS_VERITY_BUILTIN_SIGNATURES	arch/x86/configs/gki_defconfig
54a8e7e137b0d5d803c54d1ede42787430ac5020	ANDROID: KVM: arm64: Fix pKVM module symbols import	arch/arm64/kernel/module.c
553b2422dfed8f72ebdd47a87e2a22e7bec9a11f	ANDROID: re-enable UBSAN_TRAP	arch/arm64/configs/gki_defconfig
553b2422dfed8f72ebdd47a87e2a22e7bec9a11f	ANDROID: re-enable UBSAN_TRAP	arch/x86/configs/gki_defconfig
56d33a1ce175339e7357806c9bdc2fcae86b7459	ANDROID: disable LTO and CFI	arch/arm64/configs/gki_defconfig
56d33a1ce175339e7357806c9bdc2fcae86b7459	ANDROID: disable LTO and CFI	arch/x86/configs/gki_defconfig
5856b63cc45790726299c7513293dbb50509caff	ANDROID: gki_defconfig: Enable powercap framework	arch/arm64/configs/gki_defconfig
5856b63cc45790726299c7513293dbb50509caff	ANDROID: gki_defconfig: Enable powercap framework	arch/x86/configs/gki_defconfig
